ID_Compra;ID_Cliente;Idade;Sexo;Estado_Civil;Cidade;Regiao;Renda_Mensal;Tempo_Cliente_Anos;Canal;Produto;Categoria;Quantidade;Valor_Unitario;Desconto_%;Valor_Total;Forma_Pagamento;Cupom;Programa_Fidelidade;Avaliacao;Cancelou;Fraude;Mes;Data_Compra
166;C0653;36;M;Casado;Curitiba;Sul;11374;2;App;Smartphone;Telefonia;4;2800;0;11200;Cartão;Não;Não;5;Não;Não;February;08/02/2025
167;C0140;41;F;Solteiro;Curitiba;Sul;6477;12;Site;Mouse;Informática;1;120;10;108;Cartão;Sim;Sim;5;Não;Não;April;03/04/2025
168;C0404;70;M;Divorciado;Rio de Janeiro;Sudeste;13548;1;Loja;Mouse;Informática;1;120;20;96;Boleto;Sim;Não;4;Não;Não;July;23/07/2025
169;C0363;65;M;Casado;Manaus;Norte;12399;11;Loja;Smartphone;Telefonia;1;2800;0;2800;Pix;Não;Não;2;Sim;Não;June;09/06/2025
170;C0395;38;M;Casado;Fortaleza;Nordeste;7651;5;Loja;SSD 1TB;Armazenamento;2;650;0;1300;Boleto;Não;Não;3;Não;Não;June;25/06/2025
171;C0263;57;F;Divorciado;São Paulo;Sudeste;9004;7;Site;Monitor;Informática;2;1100;0;2200;Boleto;Não;Não;5;Não;Não;January;02/01/2025
172;C0711;45;F;Divorciado;São Paulo;Sudeste;6481;14;Site;Smartwatch;Wearables;3;1600;0;4800;Cartão;Não;Não;5;Não;Não;September;13/09/2025
173;C0276;37;M;Solteiro;Recife;Nordeste;13616;6;App;Teclado;Informática;1;220;5;209;Cartão;Sim;Não;3;Não;Não;February;16/02/2025
174;C0648;30;M;Solteiro;Manaus;Norte;9870;14;Site;Headset;Informática;1;380;0;380;Cartão;Não;Sim;4;Não;Não;February;28/02/2025
175;C0699;69;F;Divorciado;Fortaleza;Nordeste;15103;3;Loja;Monitor;Informática;2;1100;10;1980;Cartão;Sim;Sim;5;Não;Não;January;19/01/2025
176;C0745;65;M;Solteiro;Manaus;Norte;18207;0;Site;Headset;Informática;2;380;10;684;Cartão;Sim;Não;3;Não;Não;May;21/05/2025
177;C0285;38;F;Casado;Curitiba;Sul;9221;13;Site;Notebook;Informática;3;4500;0;13500;Pix;Não;Sim;5;Não;Sim;July;27/07/2025
178;C0092;35;F;Solteiro;Recife;Nordeste;5157;10;Loja;Mouse;Informática;4;120;20;384;Boleto;Sim;Sim;4;Não;Não;December;05/12/2025
179;C0158;44;F;Casado;Belém;Norte;18998;11;Site;Cadeira Gamer;Móveis;2;1800;5;3420;Boleto;Sim;Não;4;Não;Não;January;15/01/2025
180;C0458;48;F;Divorciado;Belém;Norte;9133;2;Site;Webcam;Informática;1;260;15;221;Pix;Sim;Não;5;Não;Não;March;03/03/2025
181;C0405;56;M;Casado;Brasília;Centro-Oeste;11774;8;App;Cadeira Gamer;Móveis;4;1800;15;6120;Boleto;Sim;Sim;4;Não;Não;December;07/12/2025
182;C0792;25;M;Divorciado;Fortaleza;Nordeste;15955;1;Loja;SSD 1TB;Armazenamento;2;650;10;1170;Boleto;Sim;Não;4;Não;Não;October;23/10/2025
183;C0429;62;M;Solteiro;São Paulo;Sudeste;16081;7;App;Monitor;Informática;3;1100;10;2970;Cartão;Sim;Sim;4;Não;Não;September;10/09/2025
184;C0488;60;F;Solteiro;Rio de Janeiro;Sudeste;16826;9;App;Monitor;Informática;4;1100;20;3520;Pix;Sim;Sim;5;Não;Não;June;06/06/2025
185;C0264;43;F;Divorciado;Belém;Norte;5749;7;Loja;Webcam;Informática;2;260;15;442;Boleto;Sim;Sim;1;Sim;Não;November;24/11/2025
186;C0318;54;F;Casado;Rio de Janeiro;Sudeste;7713;3;Site;Headset;Informática;4;380;0;1520;Cartão;Não;Sim;5;Não;Não;December;22/12/2025
187;C0679;30;F;Casado;Rio de Janeiro;Sudeste;15555;15;Site;Teclado;Informática;4;220;10;792;Boleto;Sim;Sim;4;Não;Não;December;14/12/2025
188;C0440;38;F;Casado;Curitiba;Sul;18132;4;App;Notebook;Informática;1;4500;15;3825;Pix;Sim;Sim;5;Não;Não;July;19/07/2025
189;C0399;29;M;Divorciado;Fortaleza;Nordeste;8623;13;Site;Smartwatch;Wearables;4;1600;15;5440;Cartão;Sim;Sim;2;Sim;Não;October;31/10/2025
190;C0673;48;F;Solteiro;Brasília;Centro-Oeste;10722;3;Site;Impressora;Informática;3;950;20;2280;Pix;Sim;Sim;5;Não;Não;August;30/08/2025
191;C0580;62;M;Casado;Brasília;Centro-Oeste;7068;4;Loja;Roteador;Redes;1;480;0;480;Boleto;Não;Sim;5;Não;Não;June;09/06/2025
192;C0661;65;F;Casado;São Paulo;Sudeste;15277;11;App;Smartphone;Telefonia;3;2800;0;8400;Cartão;Não;Não;4;Não;Não;June;02/06/2025
193;C0015;27;M;Solteiro;Belém;Norte;20448;13;Loja;Smartwatch;Wearables;2;1600;5;3040;Pix;Sim;Sim;3;Não;Não;December;21/12/2025
194;C0609;20;M;Casado;Manaus;Norte;19105;14;App;Notebook;Informática;2;4500;5;8550;Boleto;Sim;Sim;5;Não;Não;December;09/12/2025
195;C0589;49;F;Casado;São Paulo;Sudeste;6209;12;App;Monitor;Informática;2;1100;0;2200;Cartão;Não;Sim;5;Não;Não;October;10/10/2025
196;C0518;64;M;Casado;Recife;Nordeste;10437;4;Site;Roteador;Redes;3;480;10;1296;Boleto;Sim;Sim;3;Não;Não;June;25/06/2025
197;C0026;58;M;Solteiro;Recife;Nordeste;4564;14;Site;Notebook;Informática;3;4500;0;13500;Cartão;Não;Sim;2;Sim;Não;March;21/03/2025
198;C0086;43;F;Divorciado;Recife;Nordeste;14423;3;App;Smartwatch;Wearables;2;1600;0;3200;Pix;Não;Sim;4;Não;Não;May;01/05/2025
199;C0333;70;F;Casado;Fortaleza;Nordeste;18616;14;Site;Notebook;Informática;1;4500;0;4500;Cartão;Não;Sim;5;Não;Não;November;18/11/2025
200;C0749;47;M;Casado;Curitiba;Sul;18402;15;Site;Notebook;Informática;1;4500;0;4500;Pix;Não;Sim;3;Não;Não;March;10/03/2025
201;C0033;57;F;Solteiro;Brasília;Centro-Oeste;14078;8;App;Webcam;Informática;4;260;0;1040;Cartão;Não;Não;4;Não;Não;March;23/03/2025
202;C0547;63;M;Divorciado;São Paulo;Sudeste;2993;8;Site;Smartwatch;Wearables;2;1600;15;2720;Boleto;Sim;Sim;3;Não;Não;February;18/02/2025
203;C0270;67;M;Solteiro;Rio de Janeiro;Sudeste;16332;12;App;Notebook;Informática;1;4500;20;3600;Boleto;Sim;Não;2;Sim;Não;January;26/01/2025
204;C0712;42;M;Casado;Belém;Norte;6630;0;Site;Smartphone;Telefonia;2;2800;10;5040;Cartão;Sim;Não;4;Não;Não;January;11/01/2025
205;C0506;61;F;Solteiro;Curitiba;Sul;15208;11;Site;Mouse;Informática;2;120;20;192;Cartão;Sim;Sim;5;Não;Não;October;21/10/2025
206;C0092;30;F;Solteiro;Curitiba;Sul;14345;5;Loja;Teclado;Informática;3;220;10;594;Pix;Sim;Não;5;Não;Não;November;27/11/2025
207;C0140;48;F;Casado;Rio de Janeiro;Sudeste;8475;4;Site;Mouse;Informática;1;120;20;96;Boleto;Sim;Sim;4;Não;Não;April;05/04/2025
208;C0292;37;F;Solteiro;Curitiba;Sul;9890;3;App;Smartphone;Telefonia;4;2800;10;10080;Boleto;Sim;Sim;1;Sim;Não;May;05/05/2025
209;C0733;68;M;Casado;Brasília;Centro-Oeste;5785;10;Loja;Cadeira Gamer;Móveis;3;1800;0;5400;Pix;Não;Não;5;Não;Não;February;12/02/2025
210;C0798;25;M;Divorciado;Fortaleza;Nordeste;6389;10;Loja;Mouse;Informática;3;120;15;306;Cartão;Sim;Sim;3;Não;Não;February;26/02/2025
211;C0075;29;F;Divorciado;Belém;Norte;14712;8;Loja;Smartphone;Telefonia;3;2800;5;7980;Boleto;Sim;Sim;4;Não;Não;April;07/04/2025
212;C0281;70;F;Divorciado;Rio de Janeiro;Sudeste;21191;9;Loja;Cadeira Gamer;Móveis;3;1800;15;4590;Pix;Sim;Sim;5;Não;Não;October;30/10/2025
213;C0004;49;F;Solteiro;Curitiba;Sul;17489;8;Site;Cadeira Gamer;Móveis;2;1800;0;3600;Cartão;Não;Não;5;Não;Não;October;30/10/2025
214;C0065;51;F;Casado;Rio de Janeiro;Sudeste;12884;1;Loja;Mouse;Informática;4;120;10;432;Pix;Sim;Não;2;Sim;Não;November;25/11/2025
215;C0302;43;M;Solteiro;Manaus;Norte;8411;9;Loja;Headset;Informática;4;380;0;1520;Cartão;Não;Sim;4;Não;Não;August;21/08/2025
216;C0024;39;F;Solteiro;Brasília;Centro-Oeste;12596;12;Loja;Impressora;Informática;1;950;0;950;Cartão;Não;Não;1;Sim;Não;June;15/06/2025
217;C0231;20;M;Solteiro;Manaus;Norte;5521;11;App;Headset;Informática;1;380;0;380;Pix;Não;Sim;5;Não;Não;August;28/08/2025
218;C0173;26;M;Divorciado;Recife;Nordeste;20877;9;Site;Notebook;Informática;3;4500;0;13500;Pix;Não;Sim;3;Não;Não;February;16/02/2025
219;C0201;54;F;Solteiro;São Paulo;Sudeste;15801;8;App;Smartphone;Telefonia;1;2800;5;2660;Cartão;Sim;Sim;5;Não;Não;January;19/01/2025
220;C0390;43;F;Solteiro;São Paulo;Sudeste;10515;12;Site;SSD 1TB;Armazenamento;4;650;5;2470;Boleto;Sim;Sim;2;Sim;Não;May;21/05/2025
221;C0434;36;F;Solteiro;Belém;Norte;3120;15;App;Teclado;Informática;3;220;10;594;Boleto;Sim;Sim;4;Não;Não;January;24/01/2025
222;C0614;21;F;Divorciado;Rio de Janeiro;Sudeste;3018;6;Loja;SSD 1TB;Armazenamento;2;650;0;1300;Cartão;Não;Sim;5;Não;Não;January;22/01/2025
223;C0503;47;M;Solteiro;Curitiba;Sul;10812;0;Site;SSD 1TB;Armazenamento;2;650;10;1170;Cartão;Sim;Não;4;Não;Não;May;20/05/2025
224;C0718;65;F;Solteiro;Rio de Janeiro;Sudeste;10726;1;Site;Mouse;Informática;2;120;10;216;Boleto;Sim;Não;5;Não;Não;January;14/01/2025
225;C0541;64;M;Casado;Manaus;Norte;9553;12;App;Mouse;Informática;3;120;0;360;Boleto;Não;Não;5;Não;Não;June;22/06/2025
226;C0748;60;M;Solteiro;Belém;Norte;8639;1;Site;Smartwatch;Wearables;1;1600;10;1440;Cartão;Sim;Não;4;Não;Não;January;04/01/2025
227;C0346;63;F;Casado;Recife;Nordeste;4719;14;Loja;Monitor;Informática;4;1100;5;4180;Pix;Sim;Sim;4;Não;Não;September;23/09/2025
228;C0407;37;F;Solteiro;Fortaleza;Nordeste;15705;10;App;Roteador;Redes;2;480;0;960;Cartão;Não;Sim;4;Não;Não;July;20/07/2025
229;C0044;67;F;Casado;Brasília;Centro-Oeste;3010;5;Loja;Teclado;Informática;4;220;15;748;Boleto;Sim;Sim;3;Não;Não;June;10/06/2025
230;C0649;49;F;Solteiro;Curitiba;Sul;7311;8;Site;Headset;Informática;3;380;5;1083;Boleto;Sim;Sim;5;Não;Não;December;12/12/2025
231;C0760;26;M;Solteiro;Recife;Nordeste;20923;6;App;Teclado;Informática;2;220;15;374;Pix;Sim;Sim;3;Não;Não;November;11/11/2025
232;C0349;24;F;Casado;Manaus;Norte;6347;14;Site;Mouse;Informática;2;120;0;240;Cartão;Não;Sim;3;Não;Não;May;15/05/2025
233;C0742;44;F;Solteiro;Curitiba;Sul;8962;10;App;Smartwatch;Wearables;3;1600;20;3840;Pix;Sim;Não;4;Não;Não;July;04/07/2025
234;C0333;35;M;Divorciado;Brasília;Centro-Oeste;10546;4;Loja;Impressora;Informática;4;950;0;3800;Boleto;Não;Sim;3;Não;Não;October;21/10/2025
235;C0390;64;M;Casado;Recife;Nordeste;2167;14;App;Mouse;Informática;2;120;0;240;Pix;Não;Não;4;Não;Não;July;18/07/2025
236;C0560;43;F;Casado;Fortaleza;Nordeste;19628;1;Loja;SSD 1TB;Armazenamento;1;650;10;585;Cartão;Sim;Não;5;Não;Não;October;17/10/2025
237;C0441;37;M;Solteiro;Brasília;Centro-Oeste;19104;3;App;Headset;Informática;1;380;0;380;Pix;Não;Não;5;Não;Não;November;12/11/2025
238;C0490;23;F;Solteiro;Manaus;Norte;12546;4;App;Mouse;Informática;1;120;0;120;Boleto;Não;Sim;3;Não;Não;March;21/03/2025
239;C0616;33;F;Divorciado;São Paulo;Sudeste;11138;2;Loja;Smartphone;Telefonia;3;2800;0;8400;Cartão;Não;Não;4;Não;Não;June;01/06/2025
240;C0292;60;M;Solteiro;Fortaleza;Nordeste;4389;12;Loja;Webcam;Informática;2;260;0;520;Boleto;Não;Não;4;Não;Não;December;21/12/2025
241;C0741;62;F;Casado;Recife;Nordeste;9248;0;Loja;SSD 1TB;Armazenamento;3;650;10;1755;Pix;Sim;Não;3;Não;Não;August;29/08/2025
242;C0652;66;M;Solteiro;Recife;Nordeste;12245;8;Loja;Cadeira Gamer;Móveis;2;1800;10;3240;Cartão;Sim;Sim;5;Não;Não;August;04/08/2025
243;C0547;49;F;Solteiro;Belém;Norte;6152;10;Loja;Smartphone;Telefonia;4;2800;20;8960;Boleto;Sim;Sim;4;Não;Não;December;13/12/2025
244;C0265;50;M;Casado;Manaus;Norte;7587;12;Site;Headset;Informática;3;380;20;912;Cartão;Sim;Sim;5;Não;Não;November;07/11/2025
245;C0440;55;F;Solteiro;Manaus;Norte;17075;8;Site;Notebook;Informática;4;4500;5;17100;Cartão;Sim;Sim;1;Sim;Não;May;24/05/2025
246;C0422;38;M;Casado;Curitiba;Sul;14609;2;Site;Webcam;Informática;2;260;10;468;Pix;Sim;Não;4;Não;Não;March;14/03/2025
247;C0473;51;M;Solteiro;Belém;Norte;7259;12;App;SSD 1TB;Armazenamento;4;650;0;2600;Cartão;Não;Sim;4;Não;Não;January;31/01/2025
248;C0736;59;F;Casado;Brasília;Centro-Oeste;4592;5;Loja;Mouse;Informática;3;120;10;324;Boleto;Sim;Sim;3;Não;Não;December;29/12/2025
249;C0692;55;F;Solteiro;São Paulo;Sudeste;18010;1;Site;Smartwatch;Wearables;3;1600;10;4320;Pix;Sim;Não;4;Não;Não;March;30/03/2025
250;C0511;23;F;Casado;São Paulo;Sudeste;10356;7;App;Smartwatch;Wearables;4;1600;10;5760;Cartão;Sim;Sim;4;Não;Não;January;19/01/2025
251;C0241;59;M;Casado;São Paulo;Sudeste;17493;1;Site;Monitor;Informática;3;1100;10;2970;Boleto;Sim;Não;4;Não;Não;December;21/12/2025
252;C0347;18;M;Solteiro;São Paulo;Sudeste;20437;4;Loja;Smartphone;Telefonia;1;2800;0;2800;Boleto;Não;Sim;5;Não;Não;January;25/01/2025
253;C0740;40;M;Casado;Fortaleza;Nordeste;5201;13;App;Headset;Informática;2;380;0;760;Cartão;Não;Sim;5;Não;Não;January;02/01/2025
254;C0626;31;M;Divorciado;São Paulo;Sudeste;8869;0;Loja;Monitor;Informática;3;1100;10;2970;Boleto;Sim;Não;4;Não;Não;April;26/04/2025
255;C0368;57;F;Divorciado;Curitiba;Sul;15608;6;Loja;Mouse;Informática;2;120;5;228;Cartão;Sim;Não;4;Não;Não;March;31/03/2025
256;C0495;21;F;Solteiro;Fortaleza;Nordeste;17355;8;Loja;Smartphone;Telefonia;1;2800;0;2800;Boleto;Não;Sim;3;Não;Não;September;08/09/2025
257;C0640;21;F;Casado;Rio de Janeiro;Sudeste;14482;5;Loja;SSD 1TB;Armazenamento;1;650;15;552,5;Cartão;Sim;Não;5;Não;Não;May;13/05/2025
258;C0528;62;M;Solteiro;Manaus;Norte;6703;5;App;Smartphone;Telefonia;2;2800;0;5600;Cartão;Não;Sim;4;Não;Não;June;16/06/2025
259;C0004;38;M;Solteiro;Curitiba;Sul;11831;4;Loja;Mouse;Informática;2;120;0;240;Boleto;Não;Não;5;Não;Não;February;25/02/2025
260;C0145;55;M;Solteiro;São Paulo;Sudeste;4811;9;Loja;SSD 1TB;Armazenamento;3;650;0;1950;Boleto;Não;Sim;5;Não;Não;March;15/03/2025
261;C0212;58;F;Divorciado;Rio de Janeiro;Sudeste;17804;15;Loja;Headset;Informática;3;380;0;1140;Pix;Não;Sim;3;Não;Não;March;13/03/2025
262;C0172;50;M;Divorciado;Manaus;Norte;16788;6;Loja;Headset;Informática;3;380;0;1140;Cartão;Não;Sim;5;Não;Não;October;21/10/2025
263;C0013;66;M;Casado;Curitiba;Sul;16265;1;App;SSD 1TB;Armazenamento;3;650;10;1755;Boleto;Sim;Não;3;Não;Não;May;02/05/2025
264;C0616;55;F;Divorciado;Curitiba;Sul;5054;13;Loja;SSD 1TB;Armazenamento;1;650;10;585;Cartão;Sim;Não;1;Sim;Não;July;11/07/2025
265;C0656;33;M;Casado;Brasília;Centro-Oeste;3407;9;Site;Cadeira Gamer;Móveis;4;1800;15;6120;Cartão;Sim;Sim;5;Não;Não;January;20/01/2025
266;C0273;23;M;Casado;Manaus;Norte;15338;11;Loja;Headset;Informática;1;380;10;342;Cartão;Sim;Sim;3;Não;Não;February;18/02/2025
267;C0769;46;M;Divorciado;Belém;Norte;5741;10;Loja;Smartwatch;Wearables;1;1600;0;1600;Pix;Não;Não;3;Não;Não;February;25/02/2025
268;C0268;40;M;Divorciado;Curitiba;Sul;12450;15;Loja;Mouse;Informática;4;120;0;480;Boleto;Não;Não;3;Não;Não;July;23/07/2025
269;C0627;34;F;Solteiro;Curitiba;Sul;10249;8;Site;Impressora;Informática;2;950;5;1805;Cartão;Sim;Sim;1;Sim;Não;March;20/03/2025
270;C0001;24;F;Divorciado;Belém;Norte;11968;3;Loja;Monitor;Informática;2;1100;5;2090;Cartão;Sim;Não;2;Sim;Não;September;23/09/2025
271;C0244;59;F;Casado;Rio de Janeiro;Sudeste;8137;12;Site;Webcam;Informática;4;260;10;936;Pix;Sim;Não;5;Não;Não;August;30/08/2025
272;C0410;64;F;Solteiro;Curitiba;Sul;7009;0;Site;Webcam;Informática;3;260;10;702;Cartão;Sim;Não;4;Não;Não;September;12/09/2025
273;C0133;50;M;Casado;Fortaleza;Nordeste;14691;13;Site;Webcam;Informática;4;260;10;936;Boleto;Sim;Sim;5;Não;Não;October;14/10/2025
274;C0125;19;F;Divorciado;Rio de Janeiro;Sudeste;20487;7;Loja;Impressora;Informática;1;950;5;902,5;Cartão;Sim;Sim;4;Não;Não;June;05/06/2025
275;C0292;45;M;Casado;Rio de Janeiro;Sudeste;8444;5;Site;Roteador;Redes;2;480;10;864;Cartão;Sim;Sim;3;Não;Não;March;03/03/2025
276;C0787;49;F;Casado;Fortaleza;Nordeste;7046;0;App;Mouse;Informática;1;120;10;108;Cartão;Sim;Não;5;Não;Não;March;29/03/2025
277;C0501;18;F;Solteiro;Curitiba;Sul;14245;2;App;Roteador;Redes;4;480;0;1920;Cartão;Não;Não;4;Não;Não;June;28/06/2025
278;C0780;66;F;Divorciado;Brasília;Centro-Oeste;8354;10;Loja;Teclado;Informática;4;220;0;880;Pix;Não;Sim;5;Não;Não;February;24/02/2025
279;C0679;38;M;Casado;Fortaleza;Nordeste;5025;4;Site;Impressora;Informática;3;950;0;2850;Pix;Não;Não;3;Não;Não;January;18/01/2025
280;C0164;26;M;Divorciado;Recife;Nordeste;4652;0;Site;Teclado;Informática;2;220;10;396;Boleto;Sim;Não;4;Não;Não;May;09/05/2025
281;C0695;52;F;Divorciado;Recife;Nordeste;11427;3;Loja;Impressora;Informática;3;950;0;2850;Cartão;Não;Não;3;Não;Não;May;01/05/2025
282;C0445;32;F;Divorciado;Curitiba;Sul;17292;12;App;Impressora;Informática;3;950;0;2850;Boleto;Não;Sim;4;Não;Não;September;25/09/2025
283;C0707;23;F;Divorciado;Manaus;Norte;14822;7;App;Headset;Informática;1;380;0;380;Cartão;Não;Sim;5;Não;Não;March;16/03/2025
284;C0379;42;M;Divorciado;Rio de Janeiro;Sudeste;8070;11;App;Smartphone;Telefonia;3;2800;5;7980;Cartão;Sim;Sim;1;Sim;Não;April;15/04/2025
285;C0201;46;M;Casado;São Paulo;Sudeste;15724;1;Loja;Smartwatch;Wearables;2;1600;20;2560;Boleto;Sim;Não;4;Não;Não;June;20/06/2025
286;C0119;38;F;Casado;São Paulo;Sudeste;18584;13;Loja;SSD 1TB;Armazenamento;3;650;10;1755;Boleto;Sim;Sim;5;Não;Não;June;08/06/2025
287;C0188;55;M;Solteiro;Rio de Janeiro;Sudeste;20101;6;Site;Teclado;Informática;1;220;15;187;Boleto;Sim;Sim;3;Não;Não;January;18/01/2025
288;C0037;61;F;Divorciado;Fortaleza;Nordeste;20089;2;Loja;Webcam;Informática;3;260;0;780;Pix;Não;Não;4;Não;Não;January;08/01/2025
289;C0778;30;M;Casado;Recife;Nordeste;21019;15;Loja;Roteador;Redes;2;480;10;864;Pix;Sim;Sim;5;Não;Não;December;05/12/2025
290;C0113;60;M;Solteiro;Recife;Nordeste;19652;9;App;Smartwatch;Wearables;2;1600;15;2720;Cartão;Sim;Sim;5;Não;Não;January;07/01/2025
291;C0691;44;F;Divorciado;Fortaleza;Nordeste;6538;11;Loja;Notebook;Informática;4;4500;10;16200;Pix;Sim;Sim;5;Não;Sim;October;07/10/2025
292;C0268;39;F;Divorciado;Belém;Norte;2210;11;Site;Mouse;Informática;2;120;0;240;Pix;Não;Sim;3;Não;Não;April;22/04/2025
293;C0429;66;F;Casado;Rio de Janeiro;Sudeste;6344;15;Site;Notebook;Informática;2;4500;0;9000;Cartão;Não;Sim;5;Não;Não;August;14/08/2025
294;C0403;70;F;Solteiro;Fortaleza;Nordeste;13840;11;App;Headset;Informática;4;380;0;1520;Pix;Não;Sim;5;Não;Não;May;21/05/2025
295;C0758;23;F;Solteiro;Curitiba;Sul;18424;6;App;SSD 1TB;Armazenamento;1;650;5;617,5;Pix;Sim;Sim;3;Não;Não;June;07/06/2025
296;C0098;40;M;Casado;São Paulo;Sudeste;16264;5;Site;Monitor;Informática;1;1100;0;1100;Cartão;Não;Sim;4;Não;Não;January;11/01/2025
297;C0688;18;F;Casado;Manaus;Norte;21493;9;Site;Notebook;Informática;4;4500;0;18000;Cartão;Não;Sim;4;Não;Não;February;05/02/2025
298;C0328;67;F;Divorciado;Recife;Nordeste;2233;3;Site;Mouse;Informática;3;120;0;360;Boleto;Não;Sim;4;Não;Não;December;09/12/2025
299;C0582;68;F;Solteiro;Curitiba;Sul;10304;9;Loja;Smartphone;Telefonia;2;2800;10;5040;Cartão;Sim;Sim;4;Não;Não;March;02/03/2025
300;C0427;52;F;Divorciado;Fortaleza;Nordeste;3674;7;Site;Smartwatch;Wearables;3;1600;5;4560;Pix;Sim;Não;4;Não;Não;October;06/10/2025
301;C0330;62;M;Solteiro;Recife;Nordeste;19185;9;App;Webcam;Informática;1;260;10;234;Cartão;Sim;Não;4;Não;Não;May;07/05/2025
302;C0755;26;M;Casado;Belém;Norte;13945;11;Site;Smartwatch;Wearables;1;1600;0;1600;Pix;Não;Não;4;Não;Não;December;15/12/2025
303;C0501;46;M;Solteiro;Recife;Nordeste;4163;15;App;Webcam;Informática;2;260;5;494;Boleto;Sim;Sim;5;Não;Não;April;25/04/2025
304;C0151;27;M;Divorciado;Recife;Nordeste;5636;7;Loja;Headset;Informática;3;380;5;1083;Boleto;Sim;Não;5;Não;Não;August;23/08/2025
305;C0247;60;F;Divorciado;Recife;Nordeste;13263;7;Loja;Mouse;Informática;2;120;10;216;Boleto;Sim;Sim;5;Não;Não;January;24/01/2025
306;C0181;66;F;Solteiro;Fortaleza;Nordeste;18130;14;Site;Smartwatch;Wearables;3;1600;0;4800;Cartão;Não;Não;5;Não;Não;August;23/08/2025
307;C0719;28;F;Divorciado;Recife;Nordeste;15994;14;Loja;Headset;Informática;4;380;5;1444;Pix;Sim;Não;5;Não;Não;March;08/03/2025
308;C0381;68;F;Solteiro;Rio de Janeiro;Sudeste;8324;10;Loja;Webcam;Informática;4;260;5;988;Cartão;Sim;Sim;5;Não;Não;June;18/06/2025
309;C0651;66;F;Solteiro;Belém;Norte;19130;11;Loja;Webcam;Informática;4;260;5;988;Boleto;Sim;Sim;2;Sim;Não;February;27/02/2025
310;C0582;23;F;Divorciado;São Paulo;Sudeste;17063;6;Loja;Monitor;Informática;2;1100;0;2200;Cartão;Não;Sim;2;Sim;Não;February;25/02/2025
311;C0484;52;M;Casado;Brasília;Centro-Oeste;5567;1;Loja;Smartwatch;Wearables;4;1600;10;5760;Pix;Sim;Não;5;Não;Não;May;25/05/2025
312;C0322;39;F;Solteiro;Fortaleza;Nordeste;6952;1;Loja;Teclado;Informática;2;220;10;396;Pix;Sim;Não;5;Não;Não;September;23/09/2025
313;C0462;70;M;Solteiro;Fortaleza;Nordeste;10023;0;Site;Roteador;Redes;4;480;10;1728;Boleto;Sim;Não;3;Não;Não;June;13/06/2025
314;C0464;27;F;Divorciado;Fortaleza;Nordeste;8659;7;Loja;Mouse;Informática;4;120;15;408;Cartão;Sim;Sim;3;Não;Não;July;02/07/2025
315;C0502;43;M;Casado;Recife;Nordeste;10594;15;Loja;Smartwatch;Wearables;4;1600;0;6400;Boleto;Não;Sim;4;Não;Não;May;09/05/2025
316;C0115;52;F;Solteiro;Rio de Janeiro;Sudeste;11944;14;App;Impressora;Informática;2;950;10;1710;Pix;Sim;Sim;4;Não;Não;June;26/06/2025
317;C0098;48;M;Solteiro;Fortaleza;Nordeste;12451;14;Loja;Smartwatch;Wearables;2;1600;15;2720;Boleto;Sim;Sim;4;Não;Não;July;25/07/2025
318;C0480;34;M;Solteiro;Fortaleza;Nordeste;2871;13;Site;Headset;Informática;2;380;0;760;Cartão;Não;Sim;4;Não;Não;September;11/09/2025
319;C0423;62;F;Solteiro;Fortaleza;Nordeste;6790;8;Site;Smartwatch;Wearables;2;1600;5;3040;Cartão;Sim;Sim;4;Não;Não;December;28/12/2025
320;C0534;58;M;Solteiro;Manaus;Norte;10293;5;Site;Smartphone;Telefonia;1;2800;5;2660;Cartão;Sim;Não;3;Não;Não;May;20/05/2025
321;C0101;18;F;Divorciado;Recife;Nordeste;4760;15;App;SSD 1TB;Armazenamento;2;650;0;1300;Pix;Não;Sim;3;Não;Não;January;09/01/2025
322;C0558;18;F;Divorciado;Belém;Norte;6503;11;App;Notebook;Informática;1;4500;0;4500;Boleto;Não;Sim;5;Não;Não;March;07/03/2025
323;C0548;18;M;Casado;São Paulo;Sudeste;5885;3;App;Smartwatch;Wearables;4;1600;15;5440;Cartão;Sim;Não;5;Não;Não;March;29/03/2025
324;C0755;33;F;Divorciado;Manaus;Norte;14907;8;App;Headset;Informática;2;380;5;722;Cartão;Sim;Sim;4;Não;Não;August;04/08/2025
325;C0432;47;M;Solteiro;Recife;Nordeste;20257;1;Site;Webcam;Informática;4;260;10;936;Cartão;Sim;Não;2;Sim;Não;September;01/09/2025
326;C0500;42;F;Divorciado;Belém;Norte;5488;11;Site;Mouse;Informática;2;120;15;204;Boleto;Sim;Sim;5;Não;Não;May;14/05/2025
327;C0418;39;F;Solteiro;Fortaleza;Nordeste;21630;11;Loja;Cadeira Gamer;Móveis;1;1800;15;1530;Cartão;Sim;Sim;4;Não;Não;March;07/03/2025
328;C0570;50;M;Solteiro;Manaus;Norte;14757;5;Loja;Smartphone;Telefonia;3;2800;0;8400;Pix;Não;Sim;3;Não;Não;March;04/03/2025
329;C0655;22;F;Casado;Fortaleza;Nordeste;9634;12;Loja;Roteador;Redes;2;480;15;816;Pix;Sim;Sim;4;Não;Não;February;15/02/2025
330;C0150;18;F;Divorciado;Rio de Janeiro;Sudeste;8624;7;App;Monitor;Informática;1;1100;5;1045;Cartão;Sim;Sim;4;Não;Não;November;28/11/2025
